"HolderAddress","Balance","PendingBalanceUpdate"
"0x078bebc744b819657e1927bf41ab8c74cbbf912d","11991176.3577267","No"
"0xb9d8025a929ad4d3758a1b8536b4dd1a1293ef75","0.1606202","No"
"0xc7807e24338b41a34d849492920f2b9d0e4de2cd","13134.87421667","No"
"0xe93381fb4c4f14bda253907b18fad305d799241a","1943441.98277494","No"
"0xd202dd30921a95eef92d83b265af691b74a2b946","0.4","No"
"0x05700f7de1458da461bcf2804703ecfd4346b2fe","0.4","No"
"0xb5dbd4a48c0568d03eeb7270229b20fecfea056a","0.4","No"
"0x772080b0d48de808dbe0f4050083b0f9205f6d29","95","No"
"0x9def9511fec79f83afcbffe4776b1d817dc775ae","360936.592301689","No"
"0xcac20e53c2bf16bcc5251f5ab98783c0da1edbce","1","No"
"0xa4c539368a1a3cd94f9e834ededb8e1db841e67d","500","No"
"0x4bdb9479225cb5be3d598c53b75286cf8b952c93","1","No"
"0x876eabf441b2ee5b5b0554fd502a8e0600950cfa","52815.0417255018","No"
"0x593973d9f348474f2ed9e56b64f1df2c273022ed","19.85340168","No"
"0x6484c8e807e596beffc0b9d3accb6ff14fcbb180","495","No"
"0x1481120f8960eafd2e48e319dce6c5928e4d0441","125.36331017","No"
"0x8f109efed59ae8a3916e0368ef282811e2ed6621","15039.2109088504","No"
"0x1786727d7e5f93cb4bda4d13c6bfc32446ef1a8b","750530.477151042","No"
"0x4052336e4b1a6f05d15a90e8ce8a0a4c4d512243","50","No"
"0xb837c630ba6c5e51220759be11c425b1c486f658","139.67735578","No"
"0xde0999ee4e4bea6fecb03bf4ebef2626942ec6f5","80430.0056239635","No"
"0x1198b3c8076b2c0af00d776389bf9261c6e50d89","100","No"
"0x73eba399fbbea50852359ff8b8d0e3eba1f22500","225005.235900332","No"
"0xb462fb0098f104e88837a46e5f4fdfb5ebff7d96","800","No"
"0x3a0e6b374fcc051172ab4fcc3599f245bbaf02a2","555.551551468226","No"
"0x0415b55044db2d3671230383262bf5f8b61694fc","1762.47167399","No"
"0xee78e40f73e9a9e71ae5068a053a5a4f3401d031","76.8492699611165","No"
"0x2f04625c0a29e8eeba52603f50fc072c5734fc8a","463.780340494347","No"
"0x5e3f4fa7aae06d463ef8fb6070c5e7d3ceb52b58","30","No"
"0x00a9d32c804f7683c40f68091e41a5f4e7dd7628","111.55","No"
"0x148a1e9373ad8d83a8b12592ec90b6f5151b176f","90.9789382656339","No"
"0x45acb6c315c4f44fefcf024a8b88b5de122e6ea4","1303.707698526","No"
"0xc4b258a1f6774bbd42667ea2969cb4175ca1fcd6","85","No"
"0xcafe1a77e84698c83ca8931f54a755176ef75f2c","4966833.06603926","No"
"0x79dec28947e028338951fc85508170cee9459635","0.000363962312318878","No"
"0xb71d05cf5cdf7a9b15b20b9aab5e91332c271c96","1770.30342932753","No"
"0x5ba064c2024faa0cd962a2ce19e80ab8aeaced73","57500.99","No"
"0xa4867d6ae55974270005e543791c51cb0b2a07de","225.645370272758","No"
"0x7b14f838cc764e3db7c64a913892ce65ae91b0ff","5","No"
"0xf1c382957b4c18e3f6628bfad502efdaa24d4646","46.9840150149438","No"
"0x00d18ca9782be1caef611017c2fbc1a39779a57c","10.0223179621447","No"
"0xb2246a10a9ff04dda479f471c94b44764d43e00e","2153.38955457","No"
"0x86341e73d9deb4696b1ae50dbce8f2d62fa06023","229.061352968058","No"
"0x9990f00dd8167b83256a3159b2188db4bfe59116","5024.92501606664","No"
"0x307b543b90f0b5d83b90994b6ba83927d8b28a41","180447.260017683","No"
"0xfdea75ba02d3010e0353c53db4730ebb762131c0","720.805955717316","No"
"0xc22cb3489144372d6f4643f6ee547a7c55ef04fa","795","No"
"0x377d5d6603b4a17aeedfea20fcc1b3f35cd03801","115","No"
"0x2fa96250cf4eafe165ed7cd3f05e32a99e271566","22257.1082477367","No"
"0x3e1084ddb8a931a2cae673292f5e707b5125c2f0","418.497476623974","No"
"0x26273e65aab399b7a2f5bd081f4569515effd050","66.4395968197668","No"
"0xf3799e6e97a2768deb1a07be6eb2b109405812b6","55","No"
"0x95715f56d9faf221a848ca6da11bc603c53dc95e","1048.9337845472","No"
"0x0000000000007f150bd6f54c40a34d7c3d5e9f56","10.7972351657464","No"
"0x998497ffc64240d6a70c38e544521d09dcd23293","4E-17","No"
"0x9f6aef5abe4f5963f3c0919814f0e691a1d6de6d","5.6E-16","No"
"0x750650d39d41cbf2afd591c22a204634eaa60db5","534.062715493375","No"
"0x267d9d85117013050ed572737722b1e52dad8861","311.951816567683","No"
"0x68575571e75d2cfa4222e0f8e7053f056eb91d6c","11.6314541005485","No"
"0x3d207fcbbe0a82870481734606455a5f530ff1e6","0.371254297780006","No"
"0x4e9596f23c67e1d61cba0ddc81c26789bf8bc894","658.566156216757","No"
"0x4ada1b9d9fe28abd9585f58cfeed2169a39e1c6b","1393.19106990631","No"
"0x46f2f243cb52fe4b7d8564ff204bb583a840f705","236636.413016076","No"
"0x50e087dffdc18441351f27f398599989a872ed30","0.00172202433855239","No"
"0x2fedb898d66f5db38c41db4e009ccbedf4f245d2","79548.5889354249","No"
"0xc13c1aa956197af009310ea59bf8b4b0cabba088","20","No"
"0x0e969ff8247522de313c33c252a88e6adb22c286","473.67962","No"
"0x1e42bd9b22e834a5378046636484de471515275a","1532.17012879","No"
"0xb2e19dd996848818d972dd3a60a1b7faffb82330","5671.66451893618","No"
"0xd0acc1314f680599dc1a81c04f5b4f9cede43d9c","4.2802E-14","No"
"0x3e86eac93a2dbb4faeb8709d77d451aeda710ef9","7.2661431822465E-05","No"
"0xd44c8ac91d7d1e0b4eabd4773079fbcc5b8b8e69","15.0000609251434","No"
"0xa8ae6549c66c59aa55d50377948dfbe362d56b03","806.97277709","No"
"0xe13ccb8c29e1a921cbd70e1dd5cfe802f9f9d415","166.855444207329","No"
"0xfb633f47a84a1450ee0413f2c32dc1772ccaea3e","1600020.01335776","No"
"0xc43fd3bb31faa74f59f6cc073cfd0a6b1c718aac","892.58083101","No"
"0x29ab09a3d8eb660b17a421776046a965a1236cde","15.5669901935695","No"
"0x7a63c05dc45ac904539ebf6198da28023f8f51c6","6806.65769465","No"
"0x4c5472116fe8fdc491428899aa7f3b2d8e631896","400.694813703312","No"
"0xf5fe364d18f4a5a53badce9a046ba74cfc97f6fb","15","No"
"0x76a7914d82fcb90ad82c3a5f1232b6ca5efda27c","1400","No"
"0x59ba15c0179c446077a3e2e47eead594c061a3e5","201.450144990534","No"
"0x00ca47db1be92c1072e973fd8dc4a082f7d70214","60","No"
"0x236ff34518dba76612bb571a7baa6201d02ea985","48.96","No"
"0x52ccabeebd9a77c2c8fbf03924f3f2870bcf6f1c","226.30031747","No"
"0xca4a804325b8a27eee0b91a28288efcd257b7080","143.980242053992","No"
"0xa486511756149e0a82e960600e35f708d54ba9d6","9.65496","No"
"0xbeb6b0ce25437b03d337053c09031fb94d0e4f37","555.69378822","No"
"0xe8298160c9e8cabd8f2711b92529e0afe8fb01fb","50","No"
"0xc81f9ac9669c100bb553ce0230ec156ae05f820f","350","No"
"0x3012f64794b2376c8ea1a5cdee8bd1721af084a9","39.2170998838956","No"
"0x196a484db36d2f2049559551c182209143db4606","139.756876668521","No"
"0x2670dba33d0581f9591aa61c827a367215af3734","1630.9581439","No"
"0xbac3919c732e1c0aee6b8d6149a1e773bca12b86","112.604982689831","No"
"0x1c1bb5915cec7da52985a2765519fc23483c93b0","150.5","No"
"0x4908a9d5733a6c60bdb177ede7acbd9f034b90ee","299.060932455248","No"
"0x5221f6b51d3e8e50351f00a701fd30b911f0ba4b","9999.65","No"
"0x0a2c38509f46090ea72589d8160446f984449abc","1021.14358282324","No"
"0xd87b52a2545064aa2fd7dc8ab7831e1e8d7f0bf6","10001.3127727436","No"
"0x335d037e349d702a469ffb19f7884c9b96bafc63","125.33193097","No"
"0x6f69286d7c51de0f0cf5f3c03c8ca3eda8a322f9","50.1209916527379","No"
"0x7771e292b51fdd595b5fbc76b960736691f7e58b","0.309552076996721","No"
"0x386e96e10447095a99b919defc955c6d4835c279","20","No"
"0xbe627296de041f628ef67e744563db9822e72d20","0.762386815909448","No"
"0x75750d0bba74ecb961fa588873a0ef69c54361c1","218.349598905158","No"
"0x5247cb423b36888c0aadb915847f29306cf57cba","1.02672223416697","No"
"0x2ee53a98604a5a3823a691caa218308744f058f5","3000","No"
"0x0b6c543cbd6ea86b3541f02d150251f2b192d085","486.942602142032","No"
"0xc23d735341552ba57e39bb996ba59bebc6c462e7","0.4252","No"
"0x3b4d482f61de817455c25defa09dfed3026497fd","313.604","No"
"0xd4cad2e8d9d6734fb247ab373695ff928087d0f3","10","No"
"0xd4dc099009f072341077c042ccf49ae7630ddc80","416.15862073","No"
"0xcf8d528c0374b01e25a503573743f7bc48187b80","1.96032","No"
"0x39149a1f47232fb84510063989fb2e73c89be3e3","142.42334535","No"
"0xf64ab64e1760699eccbb8854369a98e71cd45d1b","2","No"
"0x61fdff48d154c6079e43cbf14027057b367cb3b2","849.901203314054","No"
"0x49e25392188e2a1d01fcf44e149232f4c33a137e","60","No"
"0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be","2793146.42522439","No"
"0xace375ee831cf31dcd89ef270b91de53b02620bf","83.70221","No"
"0x0993fb5b078658de9e8a3e1c75661122f2236795","2049.03690174056","No"
"0xe262d2be6bcf7cdaf72b9c5e5cd45dc2938ed658","29.6687949969254","No"
"0x0088d260e928e4febd3b9ca7dab2562a36a86b9b","63.6159065755879","No"
"0x36e0edc88cd1902f189ac922a4401cf4f389a110","35.7441062201854","No"
"0x00ae252041cc9320e882b6d8e086f723a1a70a45","100","No"
"0xb4151f6cba51aa1a85c7b2ccd804f424dfdd6090","6285.03486445885","No"
"0x17b22f256fac17a5eb77a3012a36def639f16ad2","10","No"
"0xa1d4c9e0a46068afa3d8424b0618218bf85ccaaa","1900.00723688079","No"
"0x136fdadd377fc44c7b0459bf031d9527578ec802","5.4664460309E-08","No"
"0xc85c5cb41e311e82b3782ac19c9cb3da4ade8b88","974.54039575","No"
"0x71f06f6bd462aefc108bda3c9613d7e2784d291a","153.007224291071","No"
"0x0a04b40156b59de1175a5363d0849362c713c4b5","1023.88609636419","No"
"0x3dcb8273c23296654a4f372e8f8184ab2fc60fb0","123.063853285559","No"
"0x069e85d4f1010dd961897dc8c095fbb5ff297434","26.7608531195571","No"
"0x77cc211302ce7c4380dd4e00ac8144a72c2f22ff","124.1387615256","No"
"0x788cabe9236ce061e5a892e1a59395a81fc8d62c","1.02","No"
"0x45ab2626b456a5f005f82ce721af5f5fda8aaef4","265.000834072613","No"
"0x037db64bb201c0d0c11ee4cfda90c366239092ff","502.36725859","No"
"0x53cdfc70d4885da2366dd855c9a2172bd171598d","4E-05","No"
"0x81bcc0d1d09cd858589cba5f03a59eac4115e034","8.39840016602546","No"
"0x768536f03b64e6903c452514596886305e752589","750215.584256211","No"
"0x45da207da99e38854c3fd603e68847f5d1dbcd48","34.90106","No"
"0x530dc5586076914b1c570c4bc02f807b52ff77b0","1978.65","No"
"0x15a6c16ec1be1fe22931872f65fc3b2e57213b94","100","No"
"0xf6e32971b1be5a7072fad656fcff265015b4befc","45.43221228","No"
"0x3ace0077f401d08ce045ce853441692cabf35dba","1923.8785","No"
"0x3dc9bf60e229fff69f43d92e51069c85313dac5b","99.7943077111754","No"
"0xc2383eac6a7e55cb09e6dc2ebf1e497269556658","0.4","No"
"0x25ad71e78af2b33b3aeb2573c1df93aa078a6216","2161.32632122142","No"
"0x5404a1e46296f0a4b73fb4947189e0d43f973182","62.07684","No"
"0x5a843cc27395072fc7092acee39fe8f18f725ba0","13.79","No"
"0xe8cbd3c7b39aadceb44f9bb26413a232114be085","866.797114827436","No"
"0x9b4e28020b94b28f9f09ede87f588e89c283cffd","178","No"
"0x89d590a991cdea96d4b6549b996cab64f5f70866","178.010186306172","No"
"0x2f1eee7d9ec8f0be25778e9d715143b4693431c1","183.410915777762","No"
"0x6777529d538c57d6cc6d46da4610758245470dab","4.49604028923499","No"
"0x473dff3f18d2b44e98129b7b1ef6f5a7d28b5270","183.61417314005","No"
"0x29b20c2eba813f316485f834868f5fa707dd89c0","440.401220039394","No"
"0x3daabc8915196bfbb8a727b46dc35b45453982b3","125.36613617","No"
"0x8fddf8486ec41a6013cbd27a7908d4e0252ad085","375.221102067502","No"
"0x6228b86dd0ea8b878e80088002fa73b12f05b7b1","0.0125894772744805","No"
"0xcafb4ff79d39949d29e2ec4eb6b42c1e7b4d8b2b","9.3546E-14","No"
"0x5e7f3b42e4b6567785f9fdd702519f23bf285a1d","133.87","No"
"0xab6fcbc2d3f7dcb743a47e6601a8a16bf9c98f12","16.30099879","No"
"0x69e769e13c9e8010d1242d777c83189f6276c2c1","5000","No"
"0xe3114359c1372cff0954c045696d4044824a6d0a","148.85","No"
"0xa6e8e96a890e42932afce52aff14cea79ed0d2b7","31.22","No"
"0xa06137b61301aebfa7b6a0c8939d1e8528045782","20","No"
"0xfe95f9d7d73d0d7f013db46fc5be983977c531a9","3.7205","No"
"0xf531da498036c4a58970349b3aa8d931bb2ab479","25027.13682158","No"
"0x2d2733bdacf25abca89fabaa9b90d5025f4a92c4","38.2912","No"
"0xef200747b86fc19ec0fdc3d1492806059ad4fcab","8E-05","No"
"0x1b7da8761d2ab12f2282cda114b4b735204670f3","18112.693642","No"
"0x10e7e4fc49e107773530f1f390a259275d71f06d","4.001E-05","No"
"0x8789332a7c737c41559d6adf0c569aa71ba0deb7","19.1495863768552","No"
"0x009ec7d76febecabd5c73cb13f6d0fb83e45d450","306.659398141194","No"
"0x26ebb22d5bd11ee0ff3f88a3634657b5a19d60f3","100","No"
"0x57c41131600af2d0ea74d7a7ffab385063b89267","63.9022958723154","No"
"0x0d3d681762f9eda9541fab6acfb17c50025b630b","12.009812243171","No"
"0x721b1480d47845eaa5cc5e1074de85a661e4f373","733.33","No"
"0x95b564f3b3bae3f206aa418667ba000afafacc8a","7622.44077813","No"
"0x07863337285c0c9a366ba4b37a6659a6189c760a","8.7205","No"
"0xf3c92723456b33857fe6ed826b84e02407674b8a","21.0582020032873","No"
"0x6937792adbd9d288479da613abcf4e8eb869ad80","451.676484127648","No"
"0xa5c071916bd1dc65e4defa553aee4c2822bf5b30","5.4510073527587E-05","No"
"0x5a896d9103db0c89c8486ef4f26186f3245290db","1.5112202449264","No"
"0x5b1f8f7bed6a079d12d5dc6a20d9698c6038c1ee","53.14214505","No"
"0x0ee34614933be81740781171db7b9bc79dedc409","16.47","No"
"0xdbfb48eaa7d17462b6dc234f7bebbc1f093af701","14.5698758819064","No"
"0x85b609b3d27d27e5b9a9c4665a76ad3288525b60","173.681076399332","No"
"0x5cfa6254dc991ca0efaafc84ce92d960e6d4b911","1000","No"
"0xcbd7d37f655c8767f049225454566ec30093431b","42.0707352073553","No"
"0x4c3ff939ef1e2d420bc7e10baca580a38af014d7","0.735","No"
"0x1710c1cc43eaa38a7174d196fb319b514c8ce1fe","1228.63462554998","No"
"0x9fed225115a1374c7f0faef307d471c80fff1893","114.530445499798","No"
"0xf281865458c5c49eefafa10294d7f8c6c246ae88","72.91888399","No"
"0xc9b8005c0b42157542f541309bfc4ea26054d155","0.735","No"
"0x3ab08988c89c2bd8ed4d3187fbd19e25e884b51d","16.78","No"
"0x08f99f49f4b5e7e7d57e4035fa0d4c2a32746223","467.69206795","No"
"0x510516d38150de705da1a2cba5805362414eba8f","72.17026727","No"
"0x7499517d9f9e75abe9d83745a5777070ed6e5334","30","No"
"0xc77cc2f32b2f2caa8fe3c3fdf124dc4f11439f3d","500","No"
"0x0056d1fd2ca3c0f3a7b6ed6cdd1f1f104b4bf9a9","208.260562341136","No"
"0xe6e0239050264a1d7a7c0912831c921ffa5fbaed","13386","No"
"0xe4ba2fbdecc20e54fc5e2bc9c8cf0bdaf6ae92e5","9.0311E-14","No"
"0x814c03464b516700cb5c60d1bf176ac769a9a314","74.8323016588317","No"
"0x932666df92cd8ccdb0c05d1d99c182d9be09233e","299","No"
"0xf7d04a4ab9ae92d81f73817c0bf337c216055152","186.49","No"
"0xc4185993da9fd3baed7873d08534f5c3884f3c1a","217.279876","No"
"0xbdc039829958fb620d5e7627995809a477438317","1151.31477","No"
"0x8ce1c3710f8749de1b5e471ee2b3a34ff51d1aa4","8E-05","No"
"0x132b7b7cc37b399a813e26db4e8d219c377f0ec7","750.00000098","No"
"0xb4b24de3ab5004a33909a4602d744967eca18d28","1300.59375673","No"
"0x30043aabbcebbd887437ec4f0cfe6d4c0eb5cc64","24.99","No"
"0xf59e58ff8b8ba7cbbb22e583b2d4be309e0adbd3","1.24324E-13","No"
"0x2977ea329d8715837e7c479723800dbe19c60eb4","59.980455","No"
"0x7e7f1bd58044f724e7495a405acd9c2e9353d414","5.729E-05","No"
"0xd45b36523501974eb0f634f83f649e9dfa641ae9","110.5232","No"
"0x72f00cc48b15e082e37888ea922ab7619f13a7b2","45.54342","No"
"0xd25e6eb12904d55f889f27fda234fd4b659046cc","1874.08381058579","No"
"0xb7abc062ea6283bdf585219631c7b412f2001eb4","0.60006","No"
"0x6887704cfc4c3299cbcebaf359d592bd0b8b93b6","0.7472","No"
"0x1bdf24b511b1011298482c29aec500f00954fc81","15.64334","No"
"0xf7be6921cb88f80fc40be6198f1891c179e67c6a","0.127518","No"
"0x9a79338957b68a43aac73a753958865e6e02e9f5","0.0072","No"
"0xfad41fab98342cb497dfa5a38917999907cdc0ae","4E-05","No"
"0x6ff0fba954334636edd6a579b85236bbd153c26a","137.705993467227","No"
"0xa4fa7166e859900c8ef934dee299d626a8703fbb","59.6471","No"
"0x90448341feba1032b59e86b9c4a31642367e23d3","0.0196","No"
"0x3713bdf8c5e86594ed2d9d82b3ec281b462a12e6","2E-05","No"
"0xd8eb5b35ecca33c0842b2e50f7081777f07bfceb","1E-05","No"
"0x51c55bcd1f15acff02103d640fb453eb20a801e0","0.7472","No"
"0x6c3e15f70f6506a239f1b70c2c416cef58f58a8d","3.7472","No"
"0x7ede146c45c3d0b222436e6c150b848d70c7722a","6.39064725","No"
"0x4279af8104738d843f4f83050395704fe9119f24","1.7472","No"
"0x38ab9ef4b1a57556521f8fe6a23c83338c4122c7","0.11081835","No"
"0x2ae2b2361a82694c45fc48966bdc783fc26f64a2","10","No"
"0x97dd93c95d1bd37e1ff51c9127550de41f1b0f7a","67.504415","No"
"0x47ae0f0456e549136936e132be64f294c7a3c91f","0.01966","No"
"0x2c88169159b884ba907373a41d7ec1ab14baec39","0.0072","No"
"0x731506bad7e1d15341b2880e493e65a0927259b3","2470.9718","No"
"0x2e480ff64dbb66dc3374eaf74befadfbb6fa690d","10","No"
"0x2bb665722a122dd8a80c9d8625430fa1bcc6c3fc","40.4084988954151","No"
"0x8be8a44943861279377a693b51c0703420087480","162.925783931991","No"
"0xc5aa8836397ab07e30f4b6c681d6a8151c3d9948","1E-05","No"
"0x450c0c90706a8cc664e8b496711370b43415715d","59910.8864890029","No"
"0x4560a9f2fd9253eb7017258c5a347bcc21dd795b","23204.6370843416","No"
"0x43905d559d4bd2ad8824c467d6d7f7a93fe7fe86","172.85659","No"
"0xb19a5c5de13651543f485124c1dca80f1d865e99","38928.587804414","No"
"0x0998638e09e19b47d3a0977f554eee545e199af4","318.006207191781","No"
"0x11a438c764b9231a4d2a135d8fe0d521ea680b31","4E-05","No"
"0x6439543a2ff1d78d25abdc8daa75bb004e210183","5","No"
"0x11a49e6cde81aa26013d4d79b179acd4129ca882","8E-05","No"
"0x1850338a70b14c206216818f546b555b151fdb61","8E-05","No"
"0x588b8ab9cba388041937b4c2322a550113d6d5ac","11.9124956648035","No"
"0x785ae7b87a4364129fc2cb4a2b471c44c1950ae5","278.15336","No"
"0xf6c1e1d2c364ee71246bfb44465d3f9d8fdbe50a","47.36092","No"
"0xed503383253d7f29684c245e0b5d3ae03bcba04e","9.2E-07","No"
"0xbd1f7d88c76a86c60d41bddd4819fae404e7151e","148.723956432902","No"
"0x508f90a486a06a0a3c2895f51266422ab8aa7f93","8E-05","No"
"0xa82dc20cb408802271f6758749f1ad66f5c18dfa","8.72658264E-10","No"
"0xe078cfc04bc30d419af771dd04c26d024e3bc1f3","30.07915523","No"
"0xf0bc3cced3784f5d880b847afb5a631485aa629d","1","No"
"0x3cf743cc5a77b3fb76248dc0aab90e9e5d9b84cc","0.00104","No"
"0x1ad88982893f96bda507525b42c787121cdb616d","5.7095","No"
"0xb9ee1e551f538a464e8f8c41e9904498505b49b0","8856.66072633","No"
"0x52b3d7a71e7c0678bc47ed2fc55321bfe579cbeb","4E-05","No"
"0xadfbc6c9281b7f52f3e4467d4261f6a99c0ab977","5.286E-05","No"
"0x0b501c2b7af248a679526669e8f923576c854d1f","32.6415","No"
"0x13ae4fd4b4b9ac99517c2c377fce2a5289441b33","6E-05","No"
"0x0cfc5013a342b724ade03ba0c9c77c7836eaf031","14.9095","No"
"0xa97d05fe2b00639be9ed892cbb1f30899e5a55a8","33.02062","No"
"0x4af85aecd2f4761992af1d1309fcc680fa73a685","4E-05","No"
"0x50c16ee582fffc6e5374d225e42ea2771cf0969d","198.3095","No"
"0x81b963451beef3e1a84d065dd9dff9680f4cfc41","3","No"
"0x8eaad7947527648f5f021e9f39b8d1353bd147f3","10569.3268762415","No"
"0xa415f6e11ac844b954471cc0ceaf0d488b450e1f","548.34208738","No"
"0x424b61266a329b8339d688dc397d377e789fce90","6000","No"
"0x1f636d3614490c21dd4fffe2304fe89dd2fc4c79","0.2062","No"
"0x57ab3de727c531f67ad5aae2c418802fa0ec0ec8","30.87","No"
"0x3532d3199c0272caa1ca5825806a2dfba97dbc28","506.37190814","No"
"0x1b1f4e3e6ee7971ba465b7e02b7b965e0314ed89","85.441683","No"
"0x135df8445ffb50a6c3d1c416e88b0f48f04627ef","9.75658645309752","No"
"0x33870eab096ace1503c00d613380c1b9e60df000","3.92854801917801","No"
"0x74f3b12c4cef2c6a0f85905fba184b5e05534391","0.7","No"
"0xd7bac384685dd4a4f88c5c61cf5b12e3e1546b0a","299.53114","No"
"0x5c0ac266833e36e98edb52070bcea5be6c1145c6","90109.9031819144","No"
"0x9ea39651739f6c025d0770695a822b7187605f42","297.6599","No"
"0x7c8893df6ee613694eb0d392c63ccf9648e63eac","23.37686375","No"
"0x25f629a396e434a82cc3dab2c9b94aa4326b01e5","1.6993","No"
"0x8f0e142bd7421d2a48c6be4811e3f7f92d6a4cce","99.66696","No"
"0x6425bb021dabd5d6b443a1ab47b003a1b7a27d4b","4E-17","No"
"0x7401ff14a8ecd39dbc6388088e4d46a889c2d4fe","87.50284","No"
"0x4714efb0a03b5f78cc7bab887494ba1f0b89fc11","13.5288903914422","No"
"0xb84e2589f77d74a1af988bbff41d926aab835cca","137.893740487062","No"
"0xd4030186dc22f7f4294b130166485f011df806b6","12.6040953196347","No"
"0x8eace94e698795f92033ffc5495fb28a801bbbf1","39.2872669330289","No"
"0x789939490074c1dee50124b5c58cd0da19e8fc6a","5761.36241914003","No"
"0x2b8021e756a310fabbb0e03115741c6cf896c208","8.97","No"
"0xf3e36ad56aa85abdacc18c02d19509ae4f7d5899","5242.39757385481","No"
"0x7d928cfd0c20c1b8a4c9f040b4e9d109a6c16d39","18.6593","No"
"0x2c50346c9d3cb13d382f09bee7c4c232fbd50d50","5.119E-05","No"
"0x2f323f575a2d80d881fc9388ecda4ddd84f3a21d","10","No"
"0xc004296c86014995f669859a00f455ded6c86fd4","2","No"
"0x41002e6e159568e544d7583e664ea3d32c110c13","1.08028","No"
"0x8ecba80ec6ebb87b837b7907ee097793fceadb66","8E-05","No"
"0xcb544c3f09a4057d90ec3d37110c07c072fbcd96","177.39136","No"
"0xde5a93a70f01e064aeb665fa4a1e54a72d637544","28.93","No"
"0xd3731eced17d33a010e31d3d27747b292f72a748","102.85733535","No"
"0x94b0c086c466c80370cb7d8e852bf8f92385a34a","1.40838142975501","No"
"0x95b8d3fddd89334cbd2507c67312d570d32ec3c2","1.40838142975501","No"
"0xd551234ae421e3bcba99a0da6d736074f22192ff","137512.3897314","No"
"0xf70acf5136e01182d480de48b97608d134be0c8c","184.26495622021","No"
"0xd93b7f4bbae6d2d7ca5a5379835a4de1cb95404e","1060.2167763","No"
"0x412d71a9b62c30638614b2ad39d0ff10b8c9dcd2","8.7472","No"
"0x60303dae1c3bded0bae1d070271eff3a2d7de08d","195.81","No"
"0xe11e8a27bf02296ca6b62cc64fd3e6e4b5d9fdc3","8.870165306682E-05","No"
"0xa12431d0b9db640034b0cdfceef9cce161e62be4","0.902484478559582","No"
"0x6a3eb79e1c4023f1610ff046c5dc30f9790d326f","652.432","No"
"0x0e68f5eaba0a2efd22c5d71b8a6c0f3982dc6f15","328.65","No"
"0x2fbc3ef1906d098cbb34fca099095f9788570327","5.66420312","No"
"0xd1b4fd123c9f8566a29962ad6e48074be82d4429","5.42","No"
"0x48dbb9b7b562acf3c38e53deaff4686e24c3d85d","10","No"
"0xe3534f90e367f5bd62af306d9f36804a82ba6cac","0.00134880827865149","No"
"0x27940684be0fd5bdef5135529c355e63c23a412f","449.77583","No"
"0x6bce4f3ad3a9b9e98982e94da3352c94d06dfcb1","87.1952656759585","No"
"0x49b841e84ca55ac7923eca5a9ca5593c066ca91a","17183.0318354345","No"
"0xb55e72d040d931a32803d83f08f6c4097e1dfcae","13.30586265","No"
"0x57e8de78d7d31e7ec40a3bb916b12fca0c10921a","4E-05","No"
"0xf1d05507a6c48dfac4b5f920e68ba3de4f2ce8e8","63.58660752","No"
"0xfdae0e73be9d4bb5439ed1724af6435fe91c1c69","2536.84471765585","No"
"0x71510920161179210bc86a6d6ccf049ede976e54","15.02386228","No"
"0x02bbbc0db90363274ed0ef22b7ce78a58140583c","226.943002515139","No"
"0xde10d6159b8512fb1cbdbd72403c52a717f2d353","0.48","No"
"0x6b4621097737ff488f2bc1e178225c814301d71f","99.85","No"
"0xbddca5ad5e243a655c870ed66e547ac5c860d26b","115.435652995026","No"
"0x8dbe6d25b5afcfbddbaaa60074b8f4c5963ecbf8","13.14568457","No"
"0x5a427223d38c1bf40262b8ab7d25c4506e7bf1b3","86.802758673614","No"
"0x59a5208b32e627891c389ebafc644145224006e8","104.87635713","No"
"0x58fdf41f174d2ff11aa22a01068cdb43281a36a7","2.48009324222222","No"
"0x9c7461fc58a11d193a9d3c33de8bca14e0a799f6","20.5275","No"
"0xd9d8e40a51997131b21aa95e54be46f630cc5177","164.969411","No"
"0x04bf40a81dd28591465823089c9d3a7ad19bc6b3","1.706E-15","No"
"0x2d9fcbd236272611b6b43ea934a0844871a34ead","108.91527455","No"
"0x3189c2ba96c7643eb3e39a02ade92555c69b029e","134.66011858959","No"
"0x9e8049a8193ab55775b9601a87584562ac9b76c3","14.04791765","No"
"0x536d1c9022a873a439b9065194255e267e6d1134","999.73","No"
"0x98dd74202d71f8c4c6e93c80ea94602713df6cfc","146.931673637261","No"
"0xb51b1a85c3b142dc7f0a1c8f4f1c22b137ced74b","3000","No"
"0xd460097db6eaa32df588390bc1caafaef18c45bd","63.21121727","No"
"0x0000000094acb89a43eac2fbb3a07973efc2435c","0.0002493900165436","No"
"0xe5b586e31907f58f59e4548510d12f421925d7a4","28.53232017","No"
"0xf80cf4925295c3ef71b5a03efa3e1a7979655ac9","21.52235744","No"
"0x3fd8462e467708e5d1dd4ad6becf4058d4ccbd8d","22149.2207330174","No"
"0x27f0e8beccfa594f4b08c24226ce75c535b900ea","91855.68601277","No"
"0xa2aff70997d159f9fa7bf7e4d36aa0100a67e0ea","23.23806129","No"
